name,address,city,latitude,longitude,phone,website,has_adoration,has_confessions,country
Église Saint-Barthélemy,,,43.381327,-0.8506484,,,false,false,ES
Église de l'Assomption,,,43.382461,-1.0518245,,,false,false,ES
Église Saint-Sébastien,,,43.4025535,-1.057117,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.541376,-0.621746,,,false,false,ES
Église Saint-Julien de Lescar,,,43.5370733,-0.6522801,,,false,false,ES
Église Saint-Vincent,,,43.0906176,-0.9089815,,,false,false,ES
Église Saint-Étienne,,,43.086112,-0.9239999,,,false,false,ES
Iglesia Santa María la Mayor,,,37.6130711,-4.3288506,,,false,false,ES
Convento de Madre de Dios,,,37.613141,-4.3282613,,,false,false,ES
Église Saint-Sébastien,,,43.0932001,-0.8665287,,,false,false,ES
Église Saint-Étienne,,,43.1004017,-0.8590229,,,false,false,ES
Le Presbytère,,,43.0389424,2.3392821,,,false,false,ES
Église médiévale de Belcastel,,,43.0300678,2.3535861,,,false,false,ES
Sainte-Marie-Madeleine,,,43.531726,-0.9706785,,,false,false,ES
Sanctuaire marial de Notre-Dame d'Abet,,,43.5314455,-0.9513215,,,false,false,ES
Église Sainte-Cécile de Berriac,Rue de l'Église,Berriac,43.2176005,2.413333,,,false,false,ES
Cristo de Villahizán,,,42.124042,-3.8609108,,,false,false,ES
Ermita de Fuenteltoro,,,42.1788557,-3.766688,,,false,false,ES
Ermita de Manciles,,,42.0490927,-3.7764656,,,false,false,ES
Ermita de Nava,,,42.1057545,-3.7902162,,,false,false,ES
Ermita de Santa Bárbara,,,42.2788362,-3.7528382,,,false,false,ES
Ermita de Villacisla,,,42.1770213,-3.8402592,,,false,false,ES
Iglesia de San Esteban Protomártir,,,42.2234892,-3.8474812,,,false,false,ES
Iglesia de San Mamés,,,42.3374712,-3.7950169,,,false,false,ES
Ermita de la Vera Cruz,,,42.1267235,-3.9743584,,,false,false,ES
Ermita de San Flaviano,,,42.2244873,-3.9926032,,,false,false,ES
Iglesia de San Andrés,,,42.2430824,-3.8742764,,,false,false,ES
Iglesia de San Miguel,,,42.2637749,-3.9335803,,,false,false,ES
Iglesia de San Pedro,,,42.2062113,-3.9876253,,,false,false,ES
Iglesia de la Natividad,,,42.2283202,-4.0084476,,,false,false,ES
Iglesia de la Asunción de Nuestra Señora,,,42.2009906,-3.9384249,,,false,false,ES
Ermita de la Virgen de Allende el Río,,,42.0892525,-4.1325798,,,false,false,ES
Ermita de la Virgen de la Vega,,,42.1577764,-4.0634119,,,false,false,ES
Iglesia de San Esteban Protomártir,,,42.120173,-4.078506,,,false,false,ES
Iglesia de San Juan Bautista,,,42.1988902,-4.01711,,,false,false,ES
Iglesia de San Pedro,,,42.1745675,-4.0082647,,,false,false,ES
Iglesia de la Natividad de Nuestra Señora,,,42.1692095,-4.0129808,,,false,false,ES
Iglesia de San Adrián y Santa Natalia,,,42.1615492,-4.0485026,,,false,false,ES
Iglesia de San Miguel,,,42.120397,-3.9414543,,,false,false,ES
Ermita del Cristo de la Veracruz,,,42.0813254,-3.910779,,,false,false,ES
Église Saint-Martin,,,43.478834,-0.1906775,,,false,false,ES
Ermita de Lourdes,,,42.3709797,-4.0256444,,,false,false,ES
Ermita de San Nicolás,,,42.3785428,-4.0334081,,,false,false,ES
Ermita de la Virgen de la Piedad,,,42.3618235,-4.0031073,,,false,false,ES
Iglesia de Nuestra Señora de la Asunción,,,42.3961312,-4.0349818,,,false,false,ES
Iglesia de Santa Marina,,,42.3677058,-4.0265854,,,false,false,ES
Iglesia de San Martín,,,42.3618961,-3.9288124,,,false,false,ES
Iglesia de la Asunción de Nuestra Señora,,,42.3627582,-4.0030522,,,false,false,ES
Iglesia de San Emeterio y San Celedonio,,,42.3083651,-3.9081398,,,false,false,ES
Église Saint-Pierre,,,43.483558,-0.2116755,,,false,false,ES
Ermita de Santa Centola,,,42.3008664,-3.9854266,,,false,false,ES
Iglesia de Santiago Apóstol,,,42.2462603,-3.9856898,,,false,false,ES
Iglesia de la Natividad,,,42.3688454,-4.1096215,,,false,false,ES
Iglesia de San Andrés,,,42.3318671,-4.1373356,,,false,false,ES
Iglesia de la Asunción de Nuestra Señora,,,42.3716163,-4.1073649,,,false,false,ES
Ermita de Santa Rosalía,,,42.1617308,-4.0897316,,,false,false,ES
Iglesia de San Juan Evangelista,,,42.182509,-4.1526571,,,false,false,ES
Ermita de San Román,,,42.2065548,-4.2479021,,,false,false,ES
Ermita de la Virgen de la Olma,,,42.2456007,-4.1953687,,,false,false,ES
Ermita de la Virgen del Valle Hermoso,,,42.2004015,-4.0727006,,,false,false,ES
Iglesia de Santa Juliana,,,42.1756611,-4.2142864,,,false,false,ES
Ermita de San Isidro,,,42.3376298,-4.1564936,,,false,false,ES
Ermita de San Pantaleón,,,42.4226642,-4.3392801,,,false,false,ES
Ermita de la Virgen de Lantada,,,42.3262208,-4.2679347,,,false,false,ES
Ermita de la Virgen de la Vega,,,42.2424949,-4.2392639,,,false,false,ES
Ermita de la Virgen de los Barrios,,,42.373336,-4.2879695,,,false,false,ES
Iglesia de Santa María la Mayor,,,42.3588766,-4.2335529,,,false,false,ES
Iglesia de la Inmaculada Concepción,,,42.3373291,-4.1551218,,,false,false,ES
Église Saint-André,Chemin de Zibitzegoiti 70,,43.2255556,-1.0885228,,,false,false,ES
Église Saint-Laurent,,,43.2314584,-1.093986,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.0184148,-0.9554361,,,false,false,ES
Chapelle Saint-Joseph,,,43.0029159,-0.973848,,,false,false,ES
Église Saint-Laurent,,,42.890967,0.728847,,,false,false,ES
Église Saint-Georges,,,42.9178055,0.7165485,,,false,false,ES
Ermita de San Cristóbal,,,42.5797367,-0.1126499,,,false,false,ES
Ermita de Sant Joan Sescloses,,,42.278295,3.0721976,,,false,false,ES
San Lázaro,,,41.8118481,-6.7378164,,,false,false,ES
Église de l'Assomption,,,43.2928203,-1.0149416,,,false,false,ES
Église Saint-Martin,,,43.2835188,-0.9956042,,,false,false,ES
Église Notre-Dame-de-l'Assomption,,,43.4365822,-0.291637,,,false,false,ES
Église Saint-Vincent,,,43.1718542,-0.4584727,,,false,false,ES
Église Saint-Pierre,,,43.2917522,-0.7191042,,,false,false,ES
Sant Pere de Figueres,,,42.2678622,2.960203,,,false,false,ES
Igreja Matriz de Olho Marinho,,,39.3286942,-9.2304702,,,false,false,ES
Iglesia de San Martín de Tours,,Vilviestre del Pinar,41.9534661,-3.0779069,,,false,false,ES
Iglesia de San Cosme y San Damián,,,42.8004181,-3.4719111,,,false,false,ES
Iglesia de San Miguel,,,42.4295976,-4.1184053,,,false,false,ES
Iglesia de San Andrés Apóstol,,,42.5914904,-3.2644448,,,false,false,ES
Iglesia de San Pedro Apóstol,,,41.7562685,-3.8024272,,,false,false,ES
Iglesia de Nuestra Señora del Rosario,,,42.6238615,-3.6638361,,,false,false,ES
Iglesia de Santa Marina,,,42.6710135,-2.9507223,,,false,false,ES
Iglesia de Santa María,,,42.5480447,-3.1946687,,,false,false,ES
Iglesia de San Nicolás de Bari,,,42.4921474,-3.1347661,,,false,false,ES
Iglesia de San Andrés,,,42.4600124,-3.1762303,,,false,false,ES
Convento de San Vitores,,,42.4747278,-3.1712035,,,false,false,ES
Ermita de la Divina Pastora,,,42.4592533,-3.1728701,,,false,false,ES
Ermita de Nuestra Señora de Cantarranas,,,42.8924124,-3.4696685,,,false,false,ES
Iglesia de Santa María la Antigua,,,42.6562074,-3.0608724,,,false,false,ES
Église Saint-Jacques,,,43.493247,-0.3666811,,,false,false,ES
Église Saint-Vincent,,,43.5067076,-1.0354745,,,false,false,ES
Église Saint-André,,,43.09236,-0.8732864,,,false,false,ES
Église Saint-Pierre,,,43.0952405,-0.8826719,,,false,false,ES
Église Saint-Julien-d'Antioche,,,43.0673277,-0.8791862,,,false,false,ES
Église Saint-Cyr et Sainte-Julitte,,,43.0802929,-0.8759116,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.2759125,-0.9776635,,,false,false,ES
Église Saint-Étienne,,,43.2770678,-0.9542462,,,false,false,ES
Église Saint-Martin,,,43.4319505,-0.7590205,,,false,false,ES
Église Saint-Julien-de-Lescar,,,43.237061,-0.1918456,,,false,false,ES
Église Saint-Martin,,,43.3626413,-1.0720485,,,false,false,ES
Église de l'Assomption-de-la-Bienheureuse-Vierge-Marie,,,43.3460959,-1.0767833,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.439911,-0.6976895,,,false,false,ES
Église Saint-Étienne,,,43.3895401,-1.0944127,,,false,false,ES
Église Saint-Étienne,,,43.6974787,3.6743425,,,false,false,ES
Chapelle Saint-Jean-de-Combejargues,,,43.7347124,3.6521732,,,false,false,ES
Église Saint-Laurent,,,43.33351,-1.145422,,,false,false,ES
Chapelle Saint-Martin d'En Valls,,,42.5159086,1.9554819,,,false,false,ES
Église de l'Assomption-de-la-Bienheureuse-Vierge-Marie,,,43.1616336,-0.9020132,,,false,false,ES
Capilla de San Bartolomé,Avenida María Axiliadora,Utrera,37.1820935,-5.7784871,,,false,false,ES
Iglesia de Santiago Apóstol,Done Jakue plaza 1,Trespuentes,42.8453054,-2.7857432,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.334928,-0.7636065,,,false,false,ES
Église Saint-Benoît,Avenue des Hallebardes 1,Agde,43.2873403,3.512932,,,false,false,ES
Iglesia de San Lorenzo Mártir,,,42.9410916,-3.5991481,,,false,false,ES
Iglesia de San Juan Bautista,,,42.9818093,-3.4180067,,,false,false,ES
Iglesia de San Juan Bautista,,,42.9331385,-3.4034174,,,false,false,ES
Iglesia de San Saturnino,,,42.9394042,-3.5254492,,,false,false,ES
Iglesia de San Nicolás de Bari,,,42.8345781,-3.380651,,,false,false,ES
Iglesia del Salvador,,,42.9636174,-3.3802212,,,false,false,ES
Iglesia de San Pelayo,,,42.8300186,-3.3490019,,,false,false,ES
Église Saint-Hippolyte,Chemin de l'Église,Fontès,43.5424672,3.3776092,,,false,false,ES
Église Saint-Germain-d'Auxerre,,Mesplède,43.4945762,-0.6586446,,,false,false,ES
Église Saint-Vincent,,,43.4760961,-0.297908,,,false,false,ES
Église Saint-Martin,,,43.469706,-0.3013835,,,false,false,ES
Chapelle Saint-Laurent,,,43.2524967,-0.8414936,,,false,false,ES
Chapelle Saint-Barthélemy,,,43.2772905,-0.837899,,,false,false,ES
Église Sainte-Engrâce,,,43.2643063,-0.8495625,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.4323539,-0.0130847,,,false,false,ES
Iglesia de San Cristóbal,,,42.7190807,-1.1163854,,,false,false,ES
Église Saint-Étienne,,,43.5583464,-0.1504819,,,false,false,ES
Sant Pere d'Ardesa,,,41.634614,1.5809958,,,false,false,ES
Église Saint-Martin et Sainte-Amélie,,,43.097229,-0.8190245,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.4896256,-0.2569441,,,false,false,ES
Église Saint-Cyprien,,,43.1960845,-0.9656755,,,false,false,ES
Église Saint-Étienne,,,43.328736,-0.699766,,,false,false,ES
Église Saint-Jacques,,,43.316269,-0.708222,,,false,false,ES
Église Saint-Martin,,,43.2926771,-1.0644053,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.142559,-0.9162995,,,false,false,ES
Église Sainte-Marie-Madeleine,,,43.3770199,-0.952289,,,false,false,ES
Iglesia de San Andrés Apóstol,,,42.9556542,-3.9518307,,,false,false,ES
Iglesia de Santa María Magdalena,,Villamediana de San Román,42.9691388,-3.8848484,,,false,false,ES
Iglesia de San Vicente Mártir,,,42.9796935,-3.9255407,,,false,false,ES
Iglesia del Sagrado Corazón de Jesús,,,42.9598958,-3.8356832,,,false,false,ES
Iglesia de Santa María la Mayor,,,42.978597,-3.8301558,,,false,false,ES
Église de l'Assomption,,,43.224967,-0.9897943,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.5258772,-0.3528994,,,false,false,ES
Église Sainte-Marie-Madeleine,,,43.2686845,-0.714773,,,false,false,ES
Église Saint-Germain,,,43.5237818,-0.271089,,,false,false,ES
Église Sainte-Catherine,,,43.1933251,-0.8401724,,,false,false,ES
Chapelle Notre-Dame des Auzils,,,43.1381914,3.0929155,,,false,false,ES
Santuário Nossa Senhora do Calvário,,,40.0525987,-7.1858808,,,false,false,ES
Église de l'Assomption-de-Notre-Dame,,,43.5545346,3.2986427,,,false,false,ES
Église Notre-Dame de l'Assomption de Gruissan,,Gruissan,43.1073574,3.0851195,,,false,false,ES
Église de l'Assomption,,,43.4732585,-1.0234643,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.5256361,-0.1838988,,,false,false,ES
Église Saint-Médard,,,43.5303654,-0.5904755,,,false,false,ES
Capela de Santa Tecla,,,41.547095,-8.4074349,,,false,false,ES
Église Notre-Dame de l'Assomption,,,43.5243788,-1.1558892,,,false,false,ES
Église Saint-Martin,,,43.1519101,-0.8852616,,,false,false,ES
Église Saint-Étienne,,,43.158643,-0.8922165,,,false,false,ES
Église Saint-Pierre,,,43.4402087,-0.2591741,,,false,false,ES
Église Sainte-Catherine,,,43.316508,-0.775096,,,false,false,ES
Église Notre-Dame,,,43.5435445,-0.1915935,,,false,false,ES
Église Sainte-Lucie,,,43.1179442,-0.8640538,,,false,false,ES
Église Saint-Pierre,,,43.4769633,-0.3491629,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.130909,-0.8768195,,,false,false,ES
Igreja de São José Operário Baixa da Banheira,,,38.656229,-9.0443817,,,false,false,ES
Église Saint-Pierre,,,43.2783657,-1.0213594,,,false,false,ES
Chapelle,,Uhart-Mixe,43.2840407,-1.0432154,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.2262912,-0.6451592,,,false,false,ES
Église Saint-Pierre,,,43.502232,-0.17269,,,false,false,ES
Sant Marcel de Bor,,,42.345432,1.8020265,,,false,false,ES
Sant Estèue,1,,42.6976468,0.8086086,,,false,false,ES
Sant Pèir ad Víncula,,,42.8346293,0.7179383,,,false,false,ES
Iglesia de San Clemente,,,42.769204,-3.6939887,,,false,false,ES
Église Saint-Pierre,,,43.5962044,3.2980805,,,false,false,ES
Iglesia Virgen de las Mercedes,,,37.4380547,-4.196356,,,false,false,ES
Iglesia de las Angustias,,,37.4379904,-4.1947079,,,false,false,ES
Iglesia de San Juan de Dios,,,37.4389247,-4.1945125,,,false,false,ES
Iglesia de San Pedro,,,37.4396571,-4.1940637,,,false,false,ES
Iglesia del Carmen,,,37.4362425,-4.1953384,,,false,false,ES
Iglesia de la Asunción,,,37.4396245,-4.1916173,,,false,false,ES
Iglesia de San Francisco,,,37.4368817,-4.1917147,,,false,false,ES
Iglesia de la Aurora,,Priego de Córdoba,37.4379397,-4.1916909,,,false,false,ES
Iglesia de la Virgen de la Cabeza,,,37.4357303,-4.1981846,,,false,false,ES
Iglesia de la Trinidad,,,37.4383793,-4.2011575,,,false,false,ES
Santa Luzia,,,41.4074664,-8.4691292,,,false,false,ES
Iglesia San Juan Bautista,,,42.0759463,-4.0760376,,,false,false,ES
Església del Port,,,42.3685191,3.1583132,,,false,false,ES
Santa Maria de Finestres,,,42.1118956,2.5930299,,,false,false,ES
Capela de Santo Amaro,,,40.46444,-7.3147716,,,false,false,ES
Église Saint-Martin,,,43.50929,1.3762225,,,false,false,ES
Igreja de Santa Maria,,,38.658046,-9.0666815,,,false,false,ES
Église Saint-Michel,,,43.3186355,2.8724195,,,false,false,ES
Chapelle Saint-Sernin,,,42.998123,2.1619125,,,false,false,ES
Église Saint-Saturnin,,,42.9850248,2.1660132,,,false,false,ES
Excolegiata de Santa María del Manzano,,,42.2926979,-4.1278442,,,false,false,ES
Ermita de Santa Ana,,,37.7603831,-3.9001433,,,false,false,ES
Église Sainte-Marie,,,43.2319455,2.948359,,,false,false,ES
Església Parroquial de Sant Martí,,,41.917242,3.1641438,,,false,false,ES
Iglesia Parroquial de San Esteban,Plaza España 4,San Esteban de Litera,41.9049995,0.3259453,,,false,false,ES
San Nicolás de Bari,,,41.0897904,-4.9980998,,,false,false,ES
Santa María del Castillo,,,41.08917,-4.9995073,,,false,false,ES
Église Sainte-Eulalie,,,42.9888148,2.1336552,,,false,false,ES
Ermita de Sant Salvador,,,41.1854135,1.5444559,,,false,false,ES
Ermita de Valmayor,,,40.5415069,-4.0873893,,,false,false,ES
Parroquia Del Salvador,,,38.0018202,-0.6568717,,,false,false,ES
Santa Eugènia,,,42.112988,1.3435371,,,false,false,ES
Santa Eulàlia de les Anoves,,,42.1296149,1.3326091,,,false,false,ES
NS de la Natividad,,,40.9825252,-2.9380277,,,false,false,ES
Església de Santa Maria,,,42.0516711,3.1082585,,,false,false,ES
Église Saint-Julien,,,43.238291,3.116695,,,false,false,ES
Église Saint-Michel,Rue Saint-Michel,Lagrasse,43.0906179,2.6194409,,,false,false,ES
Chapelle Saint-Siméon,,,43.130789,2.791613,,,false,false,ES
Église Saint-Mamès,,,43.147575,2.791636,,,false,false,ES
Église Saint-Martin de Gasparets,,,43.140752,2.8185325,,,false,false,ES
Camarín de Jesús,,Jaén,37.7628534,-3.793095,,,false,false,ES
Ilesia de Santa María d' Anayu,,Anayo,43.4057588,-5.3431824,,,false,false,ES
Iglesia de San Roque,,,37.7713852,-3.7861476,,,false,false,ES
Église Saint-Julien et Sainte-Basilisse,Rue de l'Église,Bram,43.243586,2.1134145,,,false,false,ES
Église Saint-Étienne,,,43.1280207,2.6515184,,,false,false,ES
Chapelle Notre-Dame-des-Vignes,,,43.2317845,2.845518,,,false,false,ES
Église Saint-Martin de Canet,Place de l'Église,Canet,43.2294475,2.8474885,,,false,false,ES
Église Saint-Vincent,,,43.2321729,2.6727893,,,false,false,ES
Capilla del Sagrado Corazón,Avenida de Alisas 31,Barrio de Arriba,43.343884,-3.6749436,,,false,false,ES
Iglesia de San Andrés,,,43.3650667,-3.2499586,,,false,false,ES
Capella,,,41.7266296,1.8110413,,,false,false,ES
Capela de Santa Luzia,,,41.2270961,-8.4026365,,,false,false,ES
Chapelle Notre Dame de Grâce,,,43.5430758,2.2694387,,,false,false,ES
Igreja Velha,,,41.2228317,-8.4042956,,,false,false,ES
Parròquia de Sant Llorenç,,,41.1710342,1.4803236,,,false,false,ES
Église de l'Assomption,,,43.027783,2.137819,,,false,false,ES
Église d'Uragnoun,Chemin de la Mairie 617,,43.5496531,0.0275224,,,false,false,ES
Ermita de San Antón,,,40.1416562,-3.4245162,,,false,false,ES
Chapelle Notre-Dame,,,43.0307308,2.4153252,,,false,false,ES
Parroquia Santa Maria del Pueblo de Dios,,,37.4062464,-5.9667495,,http://www.sta-maria-del-pueblo-de-dios.org,false,false,ES
Iglesia de San Cristóbal,,,41.0868901,-4.3941816,,,false,false,ES
Iglesia de San Miguel,,Madrigal del Monte,42.1442452,-3.6758646,,,false,false,ES
Iglesia de Santa María,,,42.3108644,-3.8214044,,,false,false,ES
Iglesia de San Vicente Mártir,,,42.3003324,-3.7376569,,,false,false,ES
Iglesia de San Román,,,42.2862997,-3.6228273,,,false,false,ES
Iglesia de Santa Marina,,,42.3402734,-3.8345655,,,false,false,ES
Ermita de San Cosme y San Damián,Paseo de San Cosme 1,,40.2863073,-4.0074709,,,false,false,ES
Iglesia de San Sebastián,,,41.8256205,-3.4870206,,,false,false,ES
Chapelle Saint-Martin-du-Barry,,,43.702497,3.5072735,,,false,false,ES
Église de l'Immaculée-Conception,,,43.0582261,1.3331759,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.5537101,-0.0001534,,,false,false,ES
Église Saint-André,,,43.2392505,2.2516565,,,false,false,ES
Église Saint-Étienne et Saint-Sébastien de Caux,,,43.2249855,2.2553205,,,false,false,ES
Iglesia de San Pedro Apóstol,,,40.449623,-6.4407559,,,false,false,ES
Église de la Nativité-de-Notre-Dame,,,43.0013004,1.2404164,,,false,false,ES
Église Saint-Pierre,,,43.1687485,2.3252155,,,false,false,ES
Église Sainte-Germaine,,,42.9313592,2.9775804,,,false,false,ES
Iglesia de la Encarnación,,,37.0167168,-4.5584704,,,false,false,ES
Église Notre-Dame de Cazalrenoux,,,43.198671,1.9491969,,,false,false,ES
Église Saint-Aubin,,,43.466201,3.461769,,,false,false,ES
Iglesia de San Juan Bautista,,,41.3846327,-4.2413017,,,false,false,ES
Convento Servas de María,,,43.3664736,-8.416565,,https://misas.org/p/convento-de-las-siervas-de-maria-a-coruna,false,false,ES
Ermita de San Isidro,,,41.1072331,-4.3686468,,,false,false,ES
Ermita del Santo Cristo,,,41.1159039,-4.382121,,,false,false,ES
Iglesia Parroquial de Santa Cecilia,,,41.1148051,-4.3781065,,,false,false,ES
Iglesia de San Miguel Arcángel,,Quintanilla de Valdebodres,42.9845837,-3.6719424,,,false,false,ES
Iglesia Nuestra Señora de la Asunción,,,43.0027535,-3.6554007,,,false,false,ES
Église Saint-Étienne,,,43.1054785,2.2447515,,,false,false,ES
Iglesia de Santa Cecilia de Careñes,,Careñes,43.5443596,-5.4994907,,,false,false,ES
Église Saint-Loup-de-Sens,,,43.0464635,2.420406,,,false,false,ES
Église Notre-Dame-de-l'Assomption,,,43.1889325,2.716732,,,false,false,ES
Iglesia de San Juan Bautista,Avenida de Leopoldo y Josefa del Valle,La Cavada,43.3471837,-3.6995802,,,false,false,ES
Santuário Diocesano “Tabor Mater Ecclesiae”,,,40.6210286,-8.7124225,,,false,false,ES
Ermita de Santa Mónica,Barrio La Lombana 22,La Cavada,43.3453291,-3.7009038,,,false,false,ES
Iglesia de Santa Gertrudis,,,37.6718734,-1.6450104,,,false,false,ES
Iglesia de San Miguel,Domaikiako errepidea 1,Murgia,42.9560232,-2.8185778,,,false,false,ES
Església de Sant Pere Apòstol,,,38.6898585,-0.3428026,,,false,false,ES
Iglesia de San Jorge Mártir,,,37.2306331,-6.8919966,,,false,false,ES
Igreja da Gafanha de Aquém,Rua da Mota,Ílhavo,40.608593,-8.6860611,,,false,false,ES
Ermita del Cristo del Humilladero,,,41.1222683,-4.3662304,,,false,false,ES
Iglesia de Nuestra Señora de la Asunción,,,41.121944,-4.3643089,,,false,false,ES
Capela de São Marcos,,,41.2234206,-8.4142456,,,false,false,ES
Église Notre-Dame de la Gardie,Avenue Notre-Dame,Conques-sur-Orbiel,43.2720865,2.4053325,,,false,false,ES
Église Saint-Michel,Rue de la Vierge,Conques-sur-Orbiel,43.268843,2.4008245,,,false,false,ES
Chapelle Saint-Martin,,,42.9094434,0.6648576,,,false,false,ES
Iglesia de San Esteban,,,41.4061391,-4.2229341,,,false,false,ES
Iglesia de San Juan Bautista,,Fuentas de Cuéllar,41.4145089,-4.215355,,,false,false,ES
Église Saint-Martin,,,43.2907563,0.0770876,,,false,false,ES
Igreja de São Bernardo,,,40.6192354,-8.6231682,,,false,false,ES
Église Saint-André,,,43.1315188,2.3056062,,,false,false,ES
Église Saint-Clément,,,43.1563645,2.306312,,,false,false,ES
Iglesia de San Andrés,9,Legarda,42.893497,-2.7386483,,,false,false,ES
Église Saint-Jean,,,43.19044,2.817468,,,false,false,ES
San José,Geltoki kalea 1,Izarra,42.9542273,-2.9010628,,,false,false,ES
Iglesia de San Vicente,2B,Larrazkueta,42.9463404,-2.8931692,,,false,false,ES
Iglesia de San Pedro,Lakuñaga kalea 6C,Beluntza,42.9594013,-2.8909367,,,false,false,ES
Iglesia de Santiago,Altube bidea 4,Goiuri-Ondona,42.9769121,-2.9132434,,,false,false,ES
Église Saint-Martin,,,43.24352,2.9987375,,,false,false,ES
Iglesia de la Natividad,,,42.8913852,-2.8006019,,,false,false,ES
Église de la Conversion-de-Saint-Paul,,,43.0780913,2.1187864,,,false,false,ES
Église Saint-Blaise,,,43.6770915,3.766957,,,false,false,ES
Église Saint-Martin,,,43.224111,2.6964825,,,false,false,ES
Église Saint-Étienne de Villerouge-la-Crémade,,,43.112671,2.741761,,,false,false,ES
Notre-Dame-de-Consolation,,,43.1410019,2.6847066,,,false,false,ES
Église Saint-Vincent de Fabrezan,,,43.136091,2.699531,,,false,false,ES
Ermita de Nuestra Señora del Castillo,,,41.1397838,-4.3188392,,,false,false,ES
Ermita del Humilladero,,,41.1236512,-4.3494718,,,false,false,ES
Iglesia Parroquial de San Pedro Apóstol,,,41.1292665,-4.3525748,,,false,false,ES
Iglesia de Santa Lucía,Avenida de Alisas 13,La Cavada,43.3523621,-3.7059096,,,false,false,ES
Iglesia de San Julián,50,Oreitia,42.8570883,-2.5592432,,,false,false,ES
Iglesia de Santiago,20,Zerio,42.852823,-2.5897821,,,false,false,ES
Iglesia Parroquial de San Miguel,,Piña de Campos,42.2136039,-4.435141,,,false,false,ES
Iglesia de la Asunción (B.C.) s. XVI,,,40.2110424,-1.0791681,,,false,false,ES
Ermita de la Virgen de Loreto s.XVII,,,40.2094785,-1.0769903,,,false,false,ES
Iglesia de Santa Marina,,,42.4217911,-4.5702594,,,false,false,ES
Iglesia de San Esteban,Calle Iglesia 11,Tabanera de Cerrato,42.0257066,-4.1224326,,,false,false,ES
Capela de Santo Estêvão,,,39.6185159,-8.671038,,,false,false,ES
Sant Ramon,,,42.2002068,1.8388338,,,false,false,ES
Mare de Déu de Núria,,,42.1995406,1.8262444,,,false,false,ES
Santa Magdalena,,,42.1875988,1.8200807,,,false,false,ES
Basilique Notre-Dame-du-Rosaire,,,43.1944869,2.058762,,,false,false,ES
Chapelle principale,,,43.1955684,2.0495653,,,false,false,ES
Église Notre-Dame de l'Assomption,,,43.1871682,2.0352214,,,false,false,ES
Église Saint-Martin,,,43.2691525,1.942758,,,false,false,ES
Église Saint-Genès,,,43.1460465,2.7272815,,,false,false,ES
Église de l'Assomption-de-la-Vierge,,,42.9315321,2.9101521,,,false,false,ES
Mosteiro de São Salvador de Grijó,,Grijó,41.0287591,-8.5794564,,,false,false,ES
Chapelle du Bout du Puy,,,43.088061,0.7164625,,,false,false,ES
Église Saint-Jean-Baptiste,,,43.0946085,0.70632,,,false,false,ES
Église Saint-Julien-Sainte-Basilisse,,,43.168029,2.686602,,,false,false,ES
Sant Francesc de Montblanc,,,41.3742936,1.1626367,,,false,false,ES
Église Notre-Dame-de-l'Assomption,,,43.120848,0.665526,,,false,false,ES
Iglesia der Santa Eulalia,,Ilarratza,42.8604161,-2.5970512,,,false,false,ES
Chapelle Saint-Christol,,,43.2433425,1.917451,,,false,false,ES
Église Saint-Christol,,,43.228868,1.9352723,,,false,false,ES
Église Saint-Marcel,Place de l'Église,Fontiès-d'Aude,43.187558,2.4547915,,,false,false,ES
Église de l'Assomption,,,43.0811775,2.1880625,,,false,false,ES
Iglesia de Santa María la Nueva,,Escarabajosa de Cuéllar,41.4031229,-4.2806512,,,false,false,ES
Ermita de San Miguel,,,42.2723693,-0.6928352,,,false,false,ES
Ermita de San Pablo,,,42.2666002,-0.7315585,,,false,false,ES
Ermita de la Virgen de Marcuello,,,42.3249617,-0.6914982,,,false,false,ES
Église Sainte-Colombe,,,42.8934305,0.628292,,,false,false,ES
Ermita de la Virgen de la Peña,,,42.3117861,-0.5584407,,,false,false,ES
Igreja de Nossa Senhora da Natividade,Rua Nossa Senhora da Natividade,Mosteirinho,40.5313306,-8.255985,,,false,false,ES
Église Saint-Félix,,,43.5121937,2.2525346,,,false,false,ES
Église Saint-Martin de Gaja-la Sèlve,,,43.1952985,1.8952825,,,false,false,ES
Église Saint-Pierre et Saint-Paul de Gardie,,,43.0751785,2.2996665,,,false,false,ES
Santuario de Nuestra Señora de Manjavacas,Carretera de Las Mesas,,39.4354098,-2.8649104,,,false,false,ES
Église Saint-Jean,,,43.2088035,1.9292605,,,false,false,ES
Chapelle Pierre-Paul-Riquet,,,43.266186,2.9038555,,,false,false,ES
Chapelle du calvaire,,,43.2678809,2.8710589,,,false,false,ES
Ancienne église Notre-Dame-des-Vals,,,43.2770408,2.8737879,,,false,false,ES
